FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47
СЗФО;Ненецкий автономный округ;14;188;79;7;16;2;2;0;0;0;0;0;0;0;6;2;1;1;0;0;0;2;0;0;0;0;0;6;4;6;0;6;0;0;0;0;0;81;78;0;78;55;2;53;0;0;0;0
СЗФО;Новгородская область;3;13609;8439;923;2929;2039;837;909;1;0;104;10;178;0;815;136;152;181;0;294;41;5;6;451;71;445;0;449;449;249;72;177;29;20;4;5;0;618;3214;154;3060;4439;365;3929;145;0;7;0
СЗФО;Новгородская область;4;11256;7037;695;2477;1746;728;759;1;0;104;1;153;0;674;116;110;140;0;293;15;0;0;445;67;432;0;224;224;228;72;156;20;20;0;0;0;393;2733;125;2608;4045;337;3578;130;0;7;0
СЗФО;Новгородская область;5;4187;2558;359;656;441;188;229;1;0;0;1;22;0;161;13;25;120;0;0;3;0;0;272;37;371;0;117;117;113;16;97;0;0;0;0;0;100;852;42;810;2169;192;1887;90;0;1;0
СЗФО;Новгородская область;6;7069;4479;336;1821;1305;540;530;0;0;104;0;131;0;513;103;85;20;0;293;12;0;0;173;30;61;0;107;107;115;56;59;20;20;0;0;0;293;1881;83;1798;1876;145;1691;40;0;6;0
СЗФО;Новгородская область;7;2353;1402;228;452;293;109;150;0;0;0;9;25;0;141;20;42;41;0;1;26;5;6;6;4;13;0;225;225;21;0;21;9;0;4;5;0;225;481;29;452;394;28;351;15;0;0;0
СЗФО;Новгородская область;8;1600;817;216;431;286;109;150;0;0;0;2;25;0;127;20;28;41;0;1;26;5;6;1;1;5;0;147;147;21;0;21;9;0;4;5;0;169;416;29;387;364;26;323;15;0;0;0
СЗФО;Новгородская область;9;753;585;12;21;7;0;0;0;0;0;7;0;0;14;0;14;0;0;0;0;0;0;5;3;8;0;78;78;0;0;0;0;0;0;0;0;56;65;0;65;30;2;28;0;0;0;0
СЗФО;Новгородская область;10;1012;536;111;352;262;97;140;0;0;0;0;25;0;73;0;16;22;0;1;23;5;6;0;0;0;0;10;10;0;0;0;9;0;4;5;0;105;329;28;301;0;0;0;0;0;0;0
СЗФО;Новгородская область;11;2081;1867;111;96;0;0;0;0;0;0;0;0;0;79;0;16;31;0;0;21;5;6;0;0;0;0;10;10;2;0;2;9;0;4;5;0;97;1551;65;1486;9;0;9;0;0;6;0
СЗФО;Новгородская область;12;1307;1298;0;9;0;0;0;0;0;0;0;0;0;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1245;65;1180;9;0;9;0;0;6;0
СЗФО;Новгородская область;13;774;569;111;87;0;0;0;0;0;0;0;0;0;70;0;16;22;0;0;21;5;6;0;0;0;0;10;10;2;0;2;9;0;4;5;0;97;306;0;306;0;0;0;0;0;0;0
СЗФО;Новгородская область;14;8731;5296;280;2362;14;5;5;1;0;0;3;0;0;345;115;103;85;0;0;31;5;6;241;43;256;0;166;115;97;0;51;22;13;4;5;0;291;2330;73;2257;1349;154;1152;43;0;6;0
СЗФО;Псковская область;3;11838;5232;189;5438;502;31;286;34;0;74;0;77;0;4874;538;2850;197;0;835;6;448;0;66;15;56;0;56;56;626;6;620;74;66;8;0;0;290;3492;488;3004;6093;157;5732;133;71;0;0
СЗФО;Псковская область;4;10054;4448;162;5278;489;31;286;34;0;62;0;76;0;4729;514;2832;162;0;785;6;430;0;58;15;48;0;0;0;83;0;83;22;19;3;0;0;117;3160;298;2862;5772;122;5460;132;58;0;0
СЗФО;Псковская область;5;6315;1535;109;4605;465;26;277;34;0;52;0;76;0;4109;376;2639;95;0;720;5;274;0;21;11;29;0;0;0;6;0;6;10;9;1;0;0;109;1040;103;937;4875;63;4721;33;58;0;0
СЗФО;Псковская область;6;3739;2913;53;673;24;5;9;0;0;10;0;0;0;620;138;193;67;0;65;1;156;0;37;4;19;0;0;0;77;0;77;12;10;2;0;0;8;2120;195;1925;897;59;739;99;0;0;0
СЗФО;Псковская область;7;1784;784;27;160;13;0;0;0;0;12;0;1;0;145;24;18;35;0;50;0;18;0;8;0;8;0;56;56;543;6;537;52;47;5;0;0;173;332;190;142;321;35;272;1;13;0;0
СЗФО;Псковская область;8;1564;741;21;50;2;0;0;0;0;2;0;0;0;48;1;5;0;0;39;0;3;0;2;0;7;0;56;56;543;6;537;9;9;0;0;0;156;303;190;113;173;11;153;0;9;0;0
СЗФО;Псковская область;9;220;43;6;110;11;0;0;0;0;10;0;1;0;97;23;13;35;0;11;0;15;0;6;0;1;0;0;0;0;0;0;43;38;5;0;0;17;29;0;29;148;24;119;1;4;0;0
СЗФО;Псковская область;10;752;493;15;107;12;0;0;0;0;12;0;0;0;95;23;18;33;0;16;0;5;0;2;0;1;0;0;0;97;0;85;34;32;2;0;0;18;136;7;129;156;23;132;1;0;0;0
СЗФО;Псковская область;11;1147;62;0;1085;282;25;228;0;0;8;0;21;0;803;333;360;1;0;46;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;92;1053;0;1053;0;0;0;0
СЗФО;Псковская область;12;1095;10;0;1085;282;25;228;0;0;8;0;21;0;803;333;360;1;0;46;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;40;1053;0;1053;0;0;0;0
СЗФО;Псковская область;13;52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;52;0;0;0;0;0;0;0
СЗФО;Псковская область;14;8614;3554;99;4646;379;31;226;26;0;33;0;63;0;4190;535;2567;147;0;591;6;344;0;29;6;28;0;6;0;241;0;193;51;44;7;0;0;59;2799;76;2723;4970;101;4788;38;43;0;0
СЗФО;Республика Карелия;3;23210;15638;3934;5967;484;140;283;8;0;38;0;15;0;5103;809;2532;320;0;915;101;426;0;415;77;100;47;432;102;186;84;102;160;136;0;24;0;265;7964;5872;2092;10231;3497;6005;462;267;0;0
СЗФО;Республика Карелия;4;21537;14630;3859;5713;446;138;249;7;0;37;0;15;0;4900;803;2464;216;0;910;101;406;0;388;75;98;0;213;42;111;61;50;159;135;0;24;0;225;7454;5641;1813;9607;3286;5641;436;244;0;0
СЗФО;Республика Карелия;5;17415;11569;3616;5301;388;134;204;2;0;34;0;14;0;4586;775;2393;149;0;796;101;372;0;236;43;78;0;1;1;67;61;6;39;36;0;3;0;124;6057;5361;696;7278;2607;4344;244;83;0;0
СЗФО;Республика Карелия;6;4122;3061;243;412;58;4;45;5;0;3;0;1;0;314;28;71;67;0;114;0;34;0;152;32;20;0;212;41;44;0;44;120;99;0;21;0;101;1397;280;1117;2329;679;1297;192;161;0;0
СЗФО;Республика Карелия;7;1673;1008;75;254;38;2;34;1;0;1;0;0;0;203;6;68;104;0;5;0;20;0;27;2;2;47;219;60;75;23;52;1;1;0;0;0;40;510;231;279;624;211;364;26;23;0;0
СЗФО;Республика Карелия;8;1408;820;44;216;38;2;34;1;0;1;0;0;0;165;6;39;104;0;1;0;15;0;3;2;2;47;212;60;75;23;52;1;1;0;0;0;32;448;184;264;450;135;289;26;0;0;0
СЗФО;Республика Карелия;9;265;188;31;38;0;0;0;0;0;0;0;0;0;38;0;29;0;0;4;0;5;0;24;0;0;0;7;0;0;0;0;0;0;0;0;0;8;62;47;15;174;76;75;0;23;0;0
СЗФО;Республика Карелия;10;883;643;55;29;1;0;1;0;0;0;0;0;0;19;1;7;0;0;4;0;7;0;24;0;0;0;163;57;6;0;6;0;0;0;0;0;18;285;222;63;387;137;202;25;23;0;0
СЗФО;Республика Карелия;11;2155;929;53;1112;1;0;1;0;0;0;0;0;0;1081;120;764;174;0;9;13;1;0;0;0;0;0;84;84;12;0;12;8;0;0;8;0;10;644;222;422;453;143;273;37;0;0;0
СЗФО;Республика Карелия;12;1425;323;0;1058;0;0;0;0;0;0;0;0;0;1037;115;729;170;0;9;13;1;0;0;0;0;0;24;24;12;0;12;8;0;0;8;0;0;279;0;279;148;12;124;12;0;0;0
СЗФО;Республика Карелия;13;730;606;53;54;1;0;1;0;0;0;0;0;0;44;5;35;4;0;0;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;0;0;10;365;222;143;305;131;149;25;0;0;0
СЗФО;Республика Карелия;14;14265;7997;680;5266;372;110;239;4;0;9;0;10;0;3718;576;2005;203;0;511;83;340;0;267;35;65;29;391;85;76;7;57;98;84;0;14;0;76;4848;3786;1062;4317;1721;2333;93;170;0;0
СЗФО;Республика Коми;3;45833;29992;4438;8924;1080;388;465;37;0;72;14;98;6;7123;1303;3866;1039;0;489;16;392;18;873;282;896;5;803;793;360;172;188;210;208;1;1;0;3770;16158;7935;8223;21802;2688;18706;208;200;3;0
СЗФО;Республика Коми;4;41597;28351;4356;8665;1070;388;464;37;0;66;12;98;5;6879;1239;3814;987;0;468;11;352;8;858;282;895;0;278;275;52;26;26;118;117;0;1;0;2380;14481;6658;7823;20679;2454;17838;195;192;2;0
СЗФО;Республика Коми;5;31625;21647;3876;7172;983;341;457;35;0;43;11;96;0;5540;809;3214;916;0;255;11;333;2;560;195;748;0;187;187;32;24;8;78;78;0;0;0;1201;10772;5399;5373;15561;1895;13470;126;70;1;0
СЗФО;Республика Коми;6;9972;6704;480;1493;87;47;7;2;0;23;1;2;5;1339;430;600;71;0;213;0;19;6;298;87;147;0;91;88;20;2;18;40;39;0;1;0;1179;3709;1259;2450;5118;559;4368;69;122;1;0
СЗФО;Республика Коми;7;4236;1641;82;259;10;0;1;0;0;6;2;0;1;244;64;52;52;0;21;5;40;10;15;0;1;5;525;518;308;146;162;92;91;1;0;0;1390;1677;1277;400;1123;234;868;13;8;1;0
СЗФО;Республика Коми;8;3403;1246;50;215;3;0;1;0;0;1;0;0;1;207;64;36;52;0;12;1;32;10;11;0;1;3;522;517;290;146;144;30;30;0;0;0;1085;1605;1241;364;717;123;584;7;3;1;0
СЗФО;Республика Коми;9;833;395;32;44;7;0;0;0;0;5;2;0;0;37;0;16;0;0;9;4;8;0;4;0;0;2;3;1;18;0;18;62;61;1;0;0;305;72;36;36;406;111;284;6;5;0;0
СЗФО;Республика Коми;10;2562;783;42;82;1;0;0;0;0;1;0;0;0;77;35;3;13;0;0;0;16;10;0;0;0;3;471;466;167;15;151;13;13;0;0;0;1043;826;740;86;166;19;146;1;0;0;0
СЗФО;Республика Коми;11;1835;1339;5;481;18;18;0;0;0;0;0;0;0;444;364;41;1;0;33;0;5;0;0;0;0;0;5;5;10;0;10;0;0;0;0;0;0;388;336;52;42;5;37;0;0;1;0
СЗФО;Республика Коми;12;1655;1214;5;441;15;15;0;0;0;0;0;0;0;407;329;41;1;0;33;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263;226;37;35;0;35;0;0;0;0
СЗФО;Республика Коми;13;180;125;0;40;3;3;0;0;0;0;0;0;0;37;35;0;0;0;0;0;2;0;0;0;0;0;5;5;10;0;10;0;0;0;0;0;0;125;110;15;7;5;2;0;0;1;0
СЗФО;Республика Коми;14;17039;7264;1198;7308;743;345;228;25;0;53;8;78;6;2221;298;781;645;0;219;14;248;16;412;112;632;4;390;381;150;0;142;155;154;0;1;0;724;1241;259;982;4073;335;3592;27;119;3;0
СЗФО;Санкт-Петербург;3;323289;205320;25254;68701;5893;724;1863;272;5;2365;359;298;7;56828;6151;19138;2259;47;25304;1081;2597;251;36167;7265;1688;1559;490;479;1133;124;1009;2080;1348;660;68;4;6151;51700;13377;38323;240996;26459;167129;11908;35500;125;0
СЗФО;Санкт-Петербург;4;302399;190440;23446;65544;5535;636;1730;238;5;2286;354;279;7;54176;5539;18217;1854;19;24873;1051;2375;248;35904;7117;1602;1524;147;136;587;44;543;1579;946;577;52;4;5072;48258;13092;35166;227888;24603;159163;11220;32902;119;0
СЗФО;Санкт-Петербург;5;161251;111977;14609;36724;3575;418;967;171;2;1599;238;176;4;30831;2826;9292;834;15;16191;494;940;239;7654;1507;1196;473;30;30;105;44;61;372;241;84;43;4;2720;31069;10744;20325;117707;15965;81933;6992;12817;12;0
СЗФО;Санкт-Петербург;6;141148;78463;8837;28820;1960;218;763;67;3;687;116;103;3;23345;2713;8925;1020;4;8682;557;1435;9;28250;5610;406;1051;117;106;482;0;482;1207;705;493;9;0;2352;17189;2348;14841;110181;8638;77230;4228;20085;107;0
СЗФО;Санкт-Петербург;7;20890;14880;1808;3157;358;88;133;34;0;79;5;19;0;2652;612;921;405;28;431;30;222;3;263;148;86;35;343;343;546;80;466;501;402;83;16;0;1079;3442;285;3157;13108;1856;7966;688;2598;6;0
СЗФО;Санкт-Петербург;8;10673;7410;874;1669;180;52;60;28;0;30;4;6;0;1408;281;452;362;6;139;8;157;3;148;100;40;0;302;302;546;80;466;152;108;44;0;0;406;2879;241;2638;4355;1009;3009;302;35;5;0
СЗФО;Санкт-Петербург;9;10217;7470;934;1488;178;36;73;6;0;49;1;13;0;1244;331;469;43;22;292;22;65;0;115;48;46;35;41;41;0;0;0;349;294;39;16;0;673;563;44;519;8753;847;4957;386;2563;1;0
СЗФО;Санкт-Петербург;10;12123;10419;621;674;67;6;4;24;0;29;3;1;0;408;128;74;41;5;120;4;34;2;22;13;13;26;278;278;294;80;99;130;97;20;13;0;267;1610;43;1567;5084;681;2570;98;1735;0;0
СЗФО;Санкт-Петербург;11;7573;3181;203;4105;385;6;253;40;0;3;83;0;0;3448;7;2881;125;0;268;166;1;0;73;0;1;0;0;0;80;80;0;15;15;0;0;0;118;483;16;467;5362;528;2825;449;1560;0;0
СЗФО;Санкт-Петербург;12;6607;2361;193;4100;384;6;253;40;0;2;83;0;0;3444;7;2880;125;0;265;166;1;0;54;0;1;0;0;0;0;0;0;0;0;0;0;0;91;349;0;349;5197;516;2747;443;1491;0;0
СЗФО;Санкт-Петербург;13;966;820;10;5;1;0;0;0;0;1;0;0;0;4;0;1;0;0;3;0;0;0;19;0;0;0;0;0;80;80;0;15;15;0;0;0;27;134;16;118;165;12;78;6;69;0;0
СЗФО;Санкт-Петербург;14;176111;96325;7246;46697;3875;624;1402;146;4;1265;228;200;6;34527;5018;14670;1435;45;10823;754;1777;5;25037;5428;1214;1183;436;407;762;10;714;940;791;122;23;4;3517;12836;1339;11497;90911;7857;56585;4580;21889;52;0
СКФО;Кабардино-Балкарская Республика;3;28760;10968;724;13896;1183;308;698;25;10;77;0;61;4;12069;2548;7351;299;0;1078;75;718;0;221;2;140;8;139;26;460;94;366;375;364;3;8;0;2553;5978;2769;3209;14914;1637;11683;1094;500;3;0
СКФО;Кабардино-Балкарская Республика;4;24225;9145;692;12131;1042;283;608;25;10;77;0;39;0;11042;2289;6804;240;0;1061;30;618;0;150;0;132;2;105;26;396;94;302;282;273;3;6;0;1882;5568;2552;3016;13694;1391;10869;1038;396;3;0
СКФО;Кабардино-Балкарская Республика;5;8377;3601;548;4246;608;188;321;25;10;49;0;15;0;3617;587;1997;107;0;473;0;453;0;140;0;52;0;0;0;10;7;3;87;87;0;0;0;241;2202;1338;864;5463;732;4252;453;26;0;0
СКФО;Кабардино-Балкарская Республика;6;15848;5544;144;7885;434;95;287;0;0;28;0;24;0;7425;1702;4807;133;0;588;30;165;0;10;0;80;2;105;26;386;87;299;195;186;3;6;0;1641;3366;1214;2152;8231;659;6617;585;370;3;0
СКФО;Кабардино-Балкарская Республика;7;4535;1823;32;1765;141;25;90;0;0;0;0;22;4;1027;259;547;59;0;17;45;100;0;71;2;8;6;34;0;64;0;64;93;91;0;2;0;671;410;217;193;1220;246;814;56;104;0;0
СКФО;Кабардино-Балкарская Республика;8;2442;1164;1;593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;14;0;0;0;0;0;0;0;0;0;669;336;216;120;77;33;41;3;0;0;0
СКФО;Кабардино-Балкарская Республика;9;2093;659;31;1172;141;25;90;0;0;0;0;22;4;1027;259;547;59;0;17;45;100;0;69;2;8;6;20;0;64;0;64;93;91;0;2;0;2;74;1;73;1143;213;773;53;104;0;0
СКФО;Кабардино-Балкарская Республика;10;1935;962;31;821;94;16;54;0;0;0;0;22;2;706;162;393;56;0;14;31;50;0;52;0;5;0;4;0;0;0;0;90;88;0;2;0;1;2;0;2;1019;183;679;53;104;0;0
СКФО;Кабардино-Балкарская Республика;11;255;134;21;56;2;0;0;0;0;0;0;0;2;41;0;32;2;0;7;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;1;33;1;67;0;0
СКФО;Кабардино-Балкарская Республика;12;56;28;0;28;0;0;0;0;0;0;0;0;0;15;0;13;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;26;1;0;0;0
СКФО;Кабардино-Балкарская Республика;13;199;106;21;28;2;0;0;0;0;0;0;0;2;26;0;19;0;0;7;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;7;0;67;0;0
СКФО;Кабардино-Балкарская Республика;14;18371;5658;196;11422;865;297;493;14;3;28;0;30;0;9329;2470;6453;91;0;247;27;41;0;123;2;57;2;90;15;357;15;321;217;215;0;2;0;445;3532;1276;2256;10514;969;8567;729;249;2;0
СКФО;Карачаево-Черкесская Республика;3;6103;603;28;5180;236;32;193;7;1;0;1;2;0;4680;334;3815;74;8;382;0;67;0;45;0;22;0;0;0;27;0;27;226;191;35;0;0;0;29;6;23;569;1;446;0;122;0;0
СКФО;Карачаево-Черкесская Республика;4;5710;540;28;4936;218;27;180;7;1;0;1;2;0;4666;334;3815;74;8;368;0;67;0;9;0;22;0;0;0;27;0;27;176;176;0;0;0;0;29;6;23;555;1;432;0;122;0;0
СКФО;Карачаево-Черкесская Республика;5;1506;44;0;1433;0;0;0;0;0;0;0;0;0;1400;40;936;74;0;350;0;0;0;0;0;2;0;0;0;0;0;0;27;27;0;0;0;0;0;0;0;354;0;281;0;73;0;0
СКФО;Карачаево-Черкесская Республика;6;4204;496;28;3503;218;27;180;7;1;0;1;2;0;3266;294;2879;0;8;18;0;67;0;9;0;20;0;0;0;27;0;27;149;149;0;0;0;0;29;6;23;201;1;151;0;49;0;0
СКФО;Карачаево-Черкесская Республика;7;393;63;0;244;18;5;13;0;0;0;0;0;0;14;0;0;0;0;14;0;0;0;36;0;0;0;0;0;0;0;0;50;15;35;0;0;0;0;0;0;14;0;14;0;0;0;0
СКФО;Карачаево-Черкесская Республика;8;84;2;0;67;0;0;0;0;0;0;0;0;0;14;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;14;0;14;0;0;0;0
СКФО;Карачаево-Черкесская Республика;9;309;61;0;177;18;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;35;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;10;255;10;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;11;240;10;0;230;0;0;0;0;0;0;0;0;0;230;5;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;13;240;10;0;230;0;0;0;0;0;0;0;0;0;230;5;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;14;4939;328;6;4440;0;0;0;0;0;0;0;0;0;237;0;0;0;0;237;0;0;0;35;0;21;0;0;0;6;0;6;109;85;24;0;0;0;7;2;5;287;0;204;0;83;0;0
СКФО;Республика Дагестан;3;13593;4248;210;8011;390;56;232;15;0;73;14;0;0;7248;1249;4681;211;4;1025;39;39;0;446;36;8;8;132;132;301;0;301;176;44;105;27;0;263;1016;85;931;5748;1147;4438;163;0;0;0
СКФО;Республика Дагестан;4;10906;3526;156;6452;325;41;212;8;0;55;9;0;0;6118;935;4068;135;0;914;27;39;0;253;0;5;0;132;132;277;0;277;174;44;105;25;0;87;553;61;492;4035;1011;2940;84;0;0;0
СКФО;Республика Дагестан;5;3939;456;71;3320;96;3;85;0;0;8;0;0;0;3224;441;2178;16;0;588;0;1;0;12;0;0;0;0;0;87;0;87;15;0;15;0;0;49;116;0;116;782;97;683;2;0;0;0
СКФО;Республика Дагестан;6;6967;3070;85;3132;229;38;127;8;0;47;9;0;0;2894;494;1890;119;0;326;27;38;0;241;0;5;0;132;132;190;0;190;159;44;90;25;0;38;437;61;376;3253;914;2257;82;0;0;0
СКФО;Республика Дагестан;7;2687;722;54;1559;65;15;20;7;0;18;5;0;0;1130;314;613;76;4;111;12;0;0;193;36;3;8;0;0;24;0;24;2;0;0;2;0;176;463;24;439;1713;136;1498;79;0;0;0
СКФО;Республика Дагестан;8;955;196;36;722;6;2;2;1;0;0;1;0;0;426;137;198;74;4;7;6;0;0;0;0;0;0;0;0;12;0;12;1;0;0;1;0;24;176;6;170;697;29;662;6;0;0;0
СКФО;Республика Дагестан;9;1732;526;18;837;59;13;18;6;0;18;4;0;0;704;177;415;2;0;104;6;0;0;193;36;3;8;0;0;12;0;12;1;0;0;1;0;152;287;18;269;1016;107;836;73;0;0;0
СКФО;Республика Дагестан;10;954;538;50;121;28;4;7;6;0;7;4;0;0;93;7;26;0;0;60;0;0;0;188;0;3;8;0;0;12;0;0;0;0;0;0;0;84;154;0;154;272;48;202;22;0;0;0
СКФО;Республика Дагестан;11;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0
СКФО;Республика Дагестан;12;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0
СКФО;Республика Дагестан;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Республика Дагестан;14;8298;2047;12;5623;153;34;79;2;0;37;1;0;0;3766;798;2308;109;0;507;23;21;0;200;15;1;0;72;72;106;0;100;104;32;48;24;0;145;597;35;562;3545;872;2626;47;0;0;0
СКФО;Республика Ингушетия;3;2934;1486;211;1199;103;9;40;10;5;39;0;0;0;1091;43;676;5;5;362;0;0;0;62;26;32;5;0;0;150;50;100;0;0;0;0;0;0;117;32;85;1443;73;1029;0;341;0;0
СКФО;Республика Ингушетия;4;2882;1439;194;1194;103;9;40;10;5;39;0;0;0;1091;43;676;5;5;362;0;0;0;62;26;32;5;0;0;150;50;100;0;0;0;0;0;0;117;32;85;1441;73;1027;0;341;0;0
СКФО;Республика Ингушетия;5;2053;935;91;1061;91;9;40;10;5;27;0;0;0;970;43;676;5;5;241;0;0;0;35;11;17;5;0;0;0;0;0;0;0;0;0;0;0;90;20;70;1077;73;761;0;243;0;0
СКФО;Республика Ингушетия;6;829;504;103;133;12;0;0;0;0;12;0;0;0;121;0;0;0;0;121;0;0;0;27;15;15;0;0;0;150;50;100;0;0;0;0;0;0;27;12;15;364;0;266;0;98;0;0
СКФО;Республика Ингушетия;7;52;47;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
СКФО;Республика Ингушетия;8;27;22;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0
СКФО;Республика Ингушетия;9;25;25;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;10;27;22;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;11;105;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;25;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;12;55;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;10;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;13;50;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;14;1157;80;44;1060;42;8;23;2;0;9;0;0;0;1013;42;651;0;0;320;0;0;0;9;5;8;0;0;0;0;0;0;0;0;0;0;0;0;46;12;34;749;73;676;0;0;0;0
СКФО;Республика Северная Осетия — Алания;3;10016;6093;7;2359;12;2;2;4;0;3;0;1;0;2288;207;260;142;0;1638;0;41;0;226;0;14;14;261;167;200;64;136;75;75;0;0;0;774;3816;74;3742;5181;381;4119;48;633;0;0
СКФО;Республика Северная Осетия — Алания;4;7977;5095;1;2039;9;2;2;4;0;0;0;1;0;2013;151;248;129;0;1485;0;0;0;225;0;14;0;127;70;50;0;50;57;57;0;0;0;370;3346;1;3345;4223;235;3371;45;572;0;0
СКФО;Республика Северная Осетия — Алания;5;2169;852;1;1028;9;2;2;4;0;0;0;1;0;1012;151;166;129;0;566;0;0;0;203;0;14;0;28;8;12;0;12;10;10;0;0;0;22;747;1;746;1398;53;1155;16;174;0;0
СКФО;Республика Северная Осетия — Алания;6;5808;4243;0;1011;0;0;0;0;0;0;0;0;0;1001;0;82;0;0;919;0;0;0;22;0;0;0;99;62;38;0;38;47;47;0;0;0;348;2599;0;2599;2825;182;2216;29;398;0;0
СКФО;Республика Северная Осетия — Алания;7;2039;998;6;320;3;0;0;0;0;3;0;0;0;275;56;12;13;0;153;0;41;0;1;0;0;14;134;97;150;64;86;18;18;0;0;0;404;470;73;397;958;146;748;3;61;0;0
