FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37
ДВФО;Хабаровский край;15;2569;1614;117;378;44;25;9;0;0;7;0;3;0;325;119;100;15;0;34;0;56;1;7;0;8;1;0;0;53;3;50;109;93;6;9;1;399
ДВФО;Хабаровский край;16;2633;2274;282;302;55;27;11;9;0;1;0;5;2;190;10;9;39;0;111;19;2;0;5;0;5;9;23;21;0;0;0;0;0;0;0;0;15
ДВФО;Чукотский автономный округ;3;1895;1041;47;852;108;7;82;1;0;3;4;11;0;744;77;547;35;0;0;6;79;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;4;814;13;5;801;97;7;82;1;0;0;4;3;0;704;77;547;34;0;0;6;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;5;891;841;9;48;8;0;0;0;0;0;0;8;0;40;0;0;1;0;0;0;39;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;6;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;7;181;178;24;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;9;173;170;24;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ДВФО;Чукотский автономный округ;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Кировская область;3;30514;23005;3011;5998;587;189;211;32;0;77;5;73;0;5123;1102;989;605;0;1897;54;416;60;492;41;178;0;122;72;200;83;117;297;183;98;16;0;222
ПФО;Кировская область;4;3431;3273;249;119;17;3;6;4;0;0;3;1;0;45;1;2;0;0;2;40;0;0;16;0;20;0;0;0;0;0;0;0;0;0;0;0;3
ПФО;Кировская область;5;268;84;8;122;55;0;0;0;0;0;0;55;0;67;0;0;0;0;0;0;67;0;0;0;0;0;25;25;37;0;37;0;0;0;0;0;0
ПФО;Кировская область;6;3553;2457;14;1095;225;110;109;0;0;0;0;6;0;868;570;251;0;0;0;0;47;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Кировская область;7;23262;17191;2740;4662;290;76;96;28;0;77;2;11;0;4143;531;736;605;0;1895;14;302;60;476;41;157;0;97;47;163;83;80;297;183;98;16;0;219
ПФО;Кировская область;8;5327;3496;203;1467;71;33;33;3;0;0;0;2;0;1368;424;373;114;0;294;4;154;5;1;0;0;0;0;0;162;83;79;131;40;85;6;0;70
ПФО;Кировская область;9;17935;13695;2537;3195;219;43;63;25;0;77;2;9;0;2775;107;363;491;0;1601;10;148;55;475;41;157;0;97;47;1;0;1;166;143;13;10;0;149
ПФО;Кировская область;10;6344;5116;281;125;34;1;4;2;0;22;0;3;2;64;32;12;8;0;5;2;5;0;23;1;18;1;27;25;294;84;210;202;121;73;8;0;538
ПФО;Кировская область;11;178;144;26;18;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;6
ПФО;Кировская область;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0
ПФО;Кировская область;13;375;375;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Кировская область;14;5777;4597;246;107;34;1;4;2;0;22;0;3;2;63;32;12;8;0;5;1;5;0;21;1;10;1;13;11;294;84;210;202;121;73;8;0;532
ПФО;Кировская область;15;3213;2127;54;73;6;1;1;0;0;0;0;2;2;59;32;12;7;0;5;1;2;0;7;0;10;1;0;0;294;84;210;176;110;61;5;0;525
ПФО;Кировская область;16;2564;2470;192;34;28;0;3;2;0;22;0;1;0;4;0;0;1;0;0;0;3;0;14;1;0;0;13;11;0;0;0;26;11;12;3;0;7
ПФО;Нижегородская область;3;94969;40354;5134;33898;1952;316;1069;89;0;427;9;42;0;31629;5535;15565;2106;0;6543;127;1750;3;15147;3157;1037;0;342;257;1247;50;1197;2539;1143;1184;211;1;405
ПФО;Нижегородская область;4;28502;4709;745;7670;285;0;108;20;0;157;0;0;0;7355;1734;309;257;0;5052;0;0;3;13767;2797;279;0;18;10;895;0;895;1020;96;906;18;0;144
ПФО;Нижегородская область;5;21243;4508;109;16141;740;185;534;2;0;1;0;18;0;15401;2312;10578;1218;0;333;0;960;0;247;55;48;0;107;99;99;0;99;85;15;50;19;1;8
ПФО;Нижегородская область;6;480;0;0;396;19;0;18;1;0;0;0;0;0;342;0;303;0;0;18;0;21;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Нижегородская область;7;44744;31137;4280;9691;908;131;409;66;0;269;9;24;0;8531;1489;4375;631;0;1140;127;769;0;1133;305;626;0;217;148;253;50;203;1434;1032;228;174;0;253
ПФО;Нижегородская область;8;13341;8541;659;3034;270;55;126;3;0;83;1;2;0;2694;698;1029;54;0;558;21;334;0;285;4;20;0;31;28;252;50;202;951;704;139;108;0;227
ПФО;Нижегородская область;9;31403;22596;3621;6657;638;76;283;63;0;186;8;22;0;5837;791;3346;577;0;582;106;435;0;848;301;606;0;186;120;1;0;1;483;328;89;66;0;26
ПФО;Нижегородская область;10;9795;5975;637;1800;303;42;138;1;0;119;1;2;0;1449;320;312;130;0;480;64;143;0;271;92;105;0;24;24;859;99;760;395;337;42;16;0;366
ПФО;Нижегородская область;11;1031;373;18;355;80;0;0;0;0;80;0;0;0;270;0;0;0;0;270;0;0;0;212;85;46;0;0;0;45;45;0;0;0;0;0;0;0
ПФО;Нижегородская область;12;740;534;80;91;1;0;0;1;0;0;0;0;0;90;2;0;7;0;81;0;0;0;41;0;0;0;1;1;73;0;73;0;0;0;0;0;0
ПФО;Нижегородская область;13;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;129;0;129;0;0;0;0;0;0
ПФО;Нижегородская область;14;7893;5068;539;1354;222;42;138;0;0;39;1;2;0;1089;318;312;123;0;129;64;143;0;18;7;59;0;21;21;612;54;558;395;337;42;16;0;366
ПФО;Нижегородская область;15;4657;2279;160;1057;131;31;72;0;0;26;0;2;0;884;312;285;87;0;57;28;115;0;6;5;19;0;0;0;612;54;558;318;260;42;16;0;366
ПФО;Нижегородская область;16;3236;2789;379;297;91;11;66;0;0;13;1;0;0;205;6;27;36;0;72;36;28;0;12;2;40;0;21;21;0;0;0;77;77;0;0;0;0
ПФО;Оренбургская область;3;76927;51455;9658;21243;1287;164;828;87;0;79;35;53;41;14454;2058;8767;1266;0;1513;156;598;96;258;58;425;0;136;136;1332;424;908;1549;411;1110;27;1;529
ПФО;Оренбургская область;4;2538;1629;142;787;38;0;0;0;0;38;0;0;0;749;0;0;0;0;749;0;0;0;5;0;0;0;115;115;0;0;0;1;0;0;0;1;1
ПФО;Оренбургская область;5;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;19;19;0;0;0;0;0;0;0;0;0
ПФО;Оренбургская область;6;62;0;0;11;0;0;0;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Оренбургская область;7;74242;49826;9516;20445;1249;164;828;87;0;41;35;53;41;13694;2058;8756;1266;0;764;156;598;96;187;58;374;0;2;2;1332;424;908;1548;411;1110;27;0;528
ПФО;Оренбургская область;8;10595;5121;429;3685;216;42;54;15;0;29;18;30;28;3444;1201;1085;671;0;68;59;292;68;0;0;3;0;0;0;881;184;700;680;403;250;27;0;225
ПФО;Оренбургская область;9;63647;44705;9087;16760;1033;122;774;72;0;12;17;23;13;10250;857;7671;595;0;696;97;306;28;187;58;371;0;2;2;451;240;208;868;8;860;0;0;303
ПФО;Оренбургская область;10;8731;4882;330;2649;787;199;372;38;0;16;62;54;46;1782;419;412;508;0;92;114;172;65;2;0;6;15;62;62;354;0;354;436;410;12;14;0;325
ПФО;Оренбургская область;11;40;40;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Оренбургская область;12;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;62;0;0;0;0;0;0;0;0;0
ПФО;Оренбургская область;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Оренбургская область;14;8628;4842;323;2649;787;199;372;38;0;16;62;54;46;1782;419;412;508;0;92;114;172;65;2;0;5;15;0;0;354;0;354;436;410;12;14;0;325
ПФО;Оренбургская область;15;4971;2246;74;1671;405;128;126;23;0;12;43;39;34;1193;352;350;232;0;32;61;122;44;2;0;5;1;0;0;354;0;354;436;410;12;14;0;256
ПФО;Оренбургская область;16;3657;2596;249;978;382;71;246;15;0;4;19;15;12;589;67;62;276;0;60;53;50;21;0;0;0;14;0;0;0;0;0;0;0;0;0;0;69
ПФО;Пензенская область;3;45245;30076;2105;10762;1143;205;254;13;0;632;1;38;0;8894;1666;3397;750;0;2332;88;661;0;1313;139;293;0;103;83;314;151;163;738;510;192;36;0;1646
ПФО;Пензенская область;4;6210;5093;80;63;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;63;0;0;1031;30;0;0;23;12;0;0;0;0;0;0;0;0;0
ПФО;Пензенская область;5;213;52;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;105;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Пензенская область;6;2165;1555;0;547;0;0;0;0;0;0;0;0;0;466;76;358;32;0;0;0;0;0;7;0;56;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Пензенская область;7;36657;23376;2009;10152;1143;205;254;13;0;632;1;38;0;8365;1590;3039;718;0;2332;25;661;0;114;4;237;0;80;71;314;151;163;738;510;192;36;0;1646
ПФО;Пензенская область;8;10937;5511;453;3468;262;50;103;0;0;108;1;0;0;3088;441;897;335;0;1193;7;215;0;0;0;5;0;8;8;310;151;159;638;417;185;36;0;997
ПФО;Пензенская область;9;25720;17865;1556;6684;881;155;151;13;0;524;0;38;0;5277;1149;2142;383;0;1139;18;446;0;114;4;232;0;72;63;4;0;4;100;93;7;0;0;649
ПФО;Пензенская область;10;9415;5644;230;2081;63;13;35;6;0;6;0;3;0;1898;337;259;756;0;448;66;32;0;147;0;76;0;154;138;394;109;285;113;77;10;26;0;806
ПФО;Пензенская область;11;274;147;30;33;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;33;0;0;52;0;7;0;35;33;0;0;0;0;0;0;0;0;0
ПФО;Пензенская область;12;207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;18;0;10;0;156;44;112;0;0;0;0;0;0
ПФО;Пензенская область;13;159;54;0;68;0;0;0;0;0;0;0;0;0;59;0;59;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;1;0;0;0;32
ПФО;Пензенская область;14;8775;5443;200;1980;63;13;35;6;0;6;0;3;0;1806;337;200;756;0;448;33;32;0;72;0;51;0;105;105;238;65;173;112;76;10;26;0;774
ПФО;Пензенская область;15;4916;2534;106;1523;24;3;15;1;0;5;0;0;0;1435;260;117;600;0;398;30;30;0;17;0;1;0;37;37;238;65;173;112;76;10;26;0;454
ПФО;Пензенская область;16;3859;2909;94;457;39;10;20;5;0;1;0;3;0;371;77;83;156;0;50;3;2;0;55;0;50;0;68;68;0;0;0;0;0;0;0;0;320
ПФО;Пермский край;3;154548;114314;32335;32543;2412;931;987;82;10;105;65;182;50;29698;5242;18648;2132;15;1593;172;1856;40;673;75;1587;15;289;269;2821;1403;1418;565;502;58;4;1;1741
ПФО;Пермский край;4;5774;3831;313;1635;23;1;3;1;0;0;0;18;0;1418;35;934;47;0;235;0;167;0;208;2;34;0;15;15;12;0;12;18;18;0;0;0;21
ПФО;Пермский край;5;10267;594;156;8410;202;15;112;19;0;1;0;55;0;8208;1359;4928;1135;0;99;0;687;0;281;54;139;0;92;84;734;584;150;0;0;0;0;0;17
ПФО;Пермский край;6;4563;3009;282;1266;172;57;103;0;0;0;2;10;0;1094;309;729;5;0;0;3;48;0;30;0;245;0;5;5;0;0;0;0;0;0;0;0;8
ПФО;Пермский край;7;133944;106880;31584;21232;2015;858;769;62;10;104;63;99;50;18978;3539;12057;945;15;1259;169;954;40;154;19;1169;15;177;165;2075;819;1256;547;484;58;4;1;1695
ПФО;Пермский край;8;20971;10241;650;6510;102;24;59;2;0;9;0;7;1;6362;1149;3639;431;15;764;89;273;2;51;1;17;15;143;143;2065;819;1246;377;315;58;4;0;1552
ПФО;Пермский край;9;112973;96639;30934;14722;1913;834;710;60;10;95;63;92;49;12616;2390;8418;514;0;495;80;681;38;103;18;1152;0;34;22;10;0;10;170;169;0;0;1;143
ПФО;Пермский край;10;17281;8939;1017;6543;533;149;362;12;0;2;3;5;0;5982;1405;3835;319;0;130;189;103;1;5;2;9;20;99;98;682;293;389;125;95;26;2;2;859
ПФО;Пермский край;11;319;299;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
ПФО;Пермский край;12;438;114;41;260;0;0;0;0;0;0;0;0;0;260;79;152;0;0;0;0;28;1;3;1;0;0;61;61;0;0;0;0;0;0;0;0;0
ПФО;Пермский край;13;267;223;10;31;0;0;0;0;0;0;0;0;0;31;0;31;0;0;0;0;0;0;0;0;1;0;12;12;0;0;0;0;0;0;0;0;0
ПФО;Пермский край;14;16257;8303;945;6250;533;149;362;12;0;2;3;5;0;5691;1326;3652;319;0;130;189;75;0;2;1;8;2;26;25;682;293;389;125;95;26;2;2;859
ПФО;Пермский край;15;9177;2765;165;4751;258;90;159;2;0;2;3;2;0;4486;1080;2946;220;0;113;72;55;0;2;1;5;2;0;0;680;293;387;125;95;26;2;2;847
ПФО;Пермский край;16;7080;5538;780;1499;275;59;203;10;0;0;0;3;0;1205;246;706;99;0;17;117;20;0;0;0;3;0;26;25;2;0;2;0;0;0;0;0;12
ПФО;Республика Башкортостан;3;119952;82473;3738;26192;966;150;334;49;0;249;9;171;4;24562;6444;9102;2051;0;5575;124;1262;4;1329;250;994;4;282;86;1052;42;1010;1388;1373;5;9;1;6238
ПФО;Республика Башкортостан;4;4052;3068;465;959;6;0;0;0;0;4;0;2;0;795;0;295;30;0;454;10;6;0;25;12;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Башкортостан;5;9195;8680;82;354;14;0;2;0;0;0;0;12;0;340;0;127;22;0;0;0;191;0;121;1;0;0;21;15;0;0;0;0;0;0;0;0;19
ПФО;Республика Башкортостан;6;150;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Башкортостан;7;106555;70718;3189;24879;946;150;332;49;0;245;9;157;4;23427;6444;8680;1999;0;5121;114;1065;4;1183;237;994;4;118;71;1052;42;1010;1388;1373;5;9;1;6219
ПФО;Республика Башкортостан;8;38778;12050;620;18017;603;105;231;20;0;179;6;62;0;17169;5730;7318;744;0;2552;22;799;4;89;42;202;4;0;0;1052;42;1010;1145;1130;5;9;1;6219
ПФО;Республика Башкортостан;9;67777;58668;2569;6862;343;45;101;29;0;66;3;95;4;6258;714;1362;1255;0;2569;92;266;0;1094;195;792;0;118;71;0;0;0;243;243;0;0;0;0
ПФО;Республика Башкортостан;10;15042;7953;495;2969;234;35;113;16;0;54;3;13;0;2565;588;800;159;0;826;21;170;1;129;6;279;6;246;230;680;61;619;814;725;78;11;0;1966
ПФО;Республика Башкортостан;11;470;437;50;30;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Башкортостан;12;752;710;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;40;40;0;0;0;0;0;0;0;0;0
ПФО;Республика Башкортостан;13;69;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;34;0;0;0;0;0;0;0;0;0
ПФО;Республика Башкортостан;14;13751;6785;420;2939;233;35;113;16;0;53;3;13;0;2565;588;800;159;0;826;21;170;1;124;5;279;6;158;156;680;61;619;814;725;78;11;0;1966
ПФО;Республика Башкортостан;15;10571;4340;242;2782;183;33;101;16;0;21;2;10;0;2458;558;764;159;0;804;18;155;0;42;3;150;6;157;155;420;61;359;716;627;78;11;0;1958
ПФО;Республика Башкортостан;16;3180;2445;178;157;50;2;12;0;0;32;1;3;0;107;30;36;0;0;22;3;15;1;82;2;129;0;1;1;260;0;260;98;98;0;0;0;8
ПФО;Республика Марий Эл;3;33372;21759;2647;8377;790;133;167;140;0;318;11;21;0;6994;1128;2635;421;0;2380;124;306;0;2254;70;180;0;70;59;118;17;101;36;32;0;4;0;578
ПФО;Республика Марий Эл;4;2596;629;179;1872;232;0;0;26;0;200;0;6;0;1195;0;115;64;0;1007;8;1;0;50;11;43;0;2;1;0;0;0;0;0;0;0;0;0
ПФО;Республика Марий Эл;5;6143;2143;0;3878;183;46;53;76;0;0;0;8;0;3695;985;2263;153;0;0;49;245;0;56;20;0;0;66;56;0;0;0;0;0;0;0;0;0
ПФО;Республика Марий Эл;6;640;512;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;127;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Марий Эл;7;23993;18475;2186;2627;375;87;114;38;0;118;11;7;0;2104;143;257;204;0;1373;67;60;0;2147;39;10;0;2;2;118;17;101;36;32;0;4;0;578
ПФО;Республика Марий Эл;8;2866;1901;346;241;19;0;2;1;0;15;1;0;0;199;3;101;29;0;10;26;30;0;1;0;0;0;0;0;118;17;101;36;32;0;4;0;569
ПФО;Республика Марий Эл;9;21127;16574;1840;2386;356;87;112;37;0;103;10;7;0;1905;140;156;175;0;1363;41;30;0;2146;39;10;0;2;2;0;0;0;0;0;0;0;0;9
ПФО;Республика Марий Эл;10;4658;2606;391;1315;122;4;94;6;0;13;4;1;0;1004;56;186;101;0;615;45;0;1;52;3;52;7;234;218;38;0;38;118;100;0;18;0;236
ПФО;Республика Марий Эл;11;519;35;27;471;6;3;2;0;0;0;1;0;0;331;1;1;0;0;315;14;0;0;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Марий Эл;12;198;135;0;31;2;0;0;2;0;0;0;0;0;27;0;0;27;0;0;0;0;0;0;0;0;0;32;23;0;0;0;0;0;0;0;0;0
ПФО;Республика Марий Эл;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Марий Эл;14;3941;2436;364;813;114;1;92;4;0;13;3;1;0;646;55;185;74;0;300;31;0;1;49;0;42;7;202;195;38;0;38;118;100;0;18;0;236
ПФО;Республика Марий Эл;15;1115;638;48;154;14;1;11;1;0;0;0;1;0;132;55;74;0;0;1;2;0;0;0;0;0;0;0;0;38;0;38;118;100;0;18;0;167
ПФО;Республика Марий Эл;16;2826;1798;316;659;100;0;81;3;0;13;3;0;0;514;0;111;74;0;299;29;0;1;49;0;42;7;202;195;0;0;0;0;0;0;0;0;69
ПФО;Республика Мордовия;3;53808;31648;3099;16260;1511;435;905;115;0;38;15;3;0;14194;3933;7635;811;4;1425;262;124;0;816;102;1913;1;1198;551;50;13;37;1669;1532;71;66;0;253
ПФО;Республика Мордовия;4;8187;797;82;6721;194;29;164;0;0;1;0;0;0;6527;729;5144;169;0;371;107;7;0;112;28;367;0;48;26;0;0;0;110;108;0;2;0;32
ПФО;Республика Мордовия;5;3574;7;0;1230;246;0;224;22;0;0;0;0;0;984;0;544;183;0;192;0;65;0;697;74;626;0;825;202;0;0;0;0;0;0;0;0;189
ПФО;Республика Мордовия;6;3143;0;0;2390;48;48;0;0;0;0;0;0;0;2342;2103;152;87;0;0;0;0;0;0;0;753;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Мордовия;7;38904;30844;3017;5919;1023;358;517;93;0;37;15;3;0;4341;1101;1795;372;4;862;155;52;0;7;0;167;1;325;323;50;13;37;1559;1424;71;64;0;32
ПФО;Республика Мордовия;8;12166;6509;2021;3932;685;256;342;78;0;6;0;3;0;3213;1020;1575;253;4;243;66;52;0;6;0;113;1;20;20;50;13;37;1517;1382;71;64;0;18
ПФО;Республика Мордовия;9;26738;24335;996;1987;338;102;175;15;0;31;15;0;0;1128;81;220;119;0;619;89;0;0;1;0;54;0;305;303;0;0;0;42;42;0;0;0;14
ПФО;Республика Мордовия;10;3807;1988;79;779;108;19;39;12;0;26;0;12;0;671;177;140;118;0;169;9;58;0;9;0;16;0;62;61;65;0;65;763;756;1;6;0;125
ПФО;Республика Мордовия;11;89;28;0;60;0;0;0;0;0;0;0;0;0;60;0;0;0;0;59;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Мордовия;12;836;782;0;30;0;0;0;0;0;0;0;0;0;30;0;0;0;0;23;0;7;0;8;0;15;0;0;0;0;0;0;1;1;0;0;0;0
ПФО;Республика Мордовия;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Республика Мордовия;14;2882;1178;79;689;108;19;39;12;0;26;0;12;0;581;177;140;118;0;87;8;51;0;1;0;0;0;62;61;65;0;65;762;755;1;6;0;125
ПФО;Республика Мордовия;15;2659;1013;59;668;106;19;39;12;0;26;0;10;0;562;174;137;118;0;86;1;46;0;1;0;0;0;55;55;65;0;65;732;725;1;6;0;125
ПФО;Республика Мордовия;16;223;165;20;21;2;0;0;0;0;0;0;2;0;19;3;3;0;0;1;7;5;0;0;0;0;0;7;6;0;0;0;30;30;0;0;0;0
ПФО;Республика Татарстан;3;163403;96341;11147;51213;3017;1026;963;268;0;456;16;285;3;47342;8062;28670;1888;0;6397;207;2106;12;4050;949;3715;5;757;584;2196;523;1673;2106;2045;45;3;13;3020
ПФО;Республика Татарстан;4;29551;12795;742;14993;413;11;58;0;0;340;0;4;0;14329;12;9603;156;0;4326;128;94;10;834;120;2;3;0;0;124;0;124;17;1;15;0;1;783
ПФО;Республика Татарстан;5;51854;19309;1218;24534;1667;625;655;159;0;7;0;220;1;22856;4378;16368;763;0;97;16;1232;2;2667;680;3592;0;422;294;0;0;0;15;15;0;0;0;1315
ПФО;Республика Татарстан;6;2243;1066;226;804;78;25;5;20;0;23;0;5;0;724;30;7;138;0;143;0;406;0;230;9;8;0;47;47;0;0;0;14;13;0;1;0;74
ПФО;Республика Татарстан;7;79755;63171;8961;10882;859;365;245;89;0;86;16;56;2;9433;3642;2692;831;0;1831;63;374;0;319;140;113;2;288;243;2072;523;1549;2060;2016;30;2;12;848
ПФО;Республика Татарстан;8;20007;7546;365;7753;304;124;107;27;0;13;0;33;0;7253;3324;2180;383;0;1088;7;271;0;46;18;16;0;0;0;2072;523;1549;2037;1994;30;1;12;537
ПФО;Республика Татарстан;9;59748;55625;8596;3129;555;241;138;62;0;73;16;23;2;2180;318;512;448;0;743;56;103;0;273;122;97;2;288;243;0;0;0;23;22;0;1;0;311
ПФО;Республика Татарстан;10;21067;11180;701;5593;511;223;227;13;0;15;1;32;0;5005;920;2970;299;0;581;82;153;0;85;13;18;2;1557;1316;1115;107;1008;1053;802;207;42;2;464
ПФО;Республика Татарстан;11;1759;1496;70;125;20;0;11;6;0;3;0;0;0;105;0;0;0;0;105;0;0;0;3;0;12;1;54;54;0;0;0;0;0;0;0;0;68
ПФО;Республика Татарстан;12;4633;1713;160;1573;66;0;44;5;0;0;0;17;0;1507;63;1399;2;0;0;2;41;0;48;1;3;0;1069;930;193;0;193;0;0;0;0;0;34
ПФО;Республика Татарстан;13;592;320;1;104;17;15;0;0;0;2;0;0;0;81;14;6;0;0;55;0;6;0;0;0;0;0;120;93;48;0;48;0;0;0;0;0;0
ПФО;Республика Татарстан;14;14083;7651;470;3791;408;208;172;2;0;10;1;15;0;3312;843;1565;297;0;421;80;106;0;34;12;3;1;314;239;874;107;767;1053;802;207;42;2;362
ПФО;Республика Татарстан;15;10210;4273;148;3659;394;208;171;2;0;2;0;11;0;3204;843;1549;280;0;388;42;102;0;2;1;3;1;6;6;874;107;767;1045;794;207;42;2;347
ПФО;Республика Татарстан;16;3873;3378;322;132;14;0;1;0;0;8;1;4;0;108;0;16;17;0;33;38;4;0;32;11;0;0;308;233;0;0;0;8;8;0;0;0;15
ПФО;Самарская область;3;247946;161973;24848;76138;5203;1663;2435;250;0;484;145;214;12;70306;17551;34062;3953;54;11146;1259;2269;12;1486;486;1696;0;1473;495;1794;859;935;232;226;6;0;0;3154
ПФО;Самарская область;4;17993;9666;333;7562;136;1;54;7;0;74;0;0;0;7426;0;991;217;0;6218;0;0;0;560;220;0;0;205;205;0;0;0;0;0;0;0;0;0
ПФО;Самарская область;5;46087;1613;560;43544;1780;336;1158;137;0;1;44;104;0;41764;11697;26456;755;54;102;892;1808;0;438;73;36;0;190;188;150;150;0;0;0;0;0;0;116
ПФО;Самарская область;6;9069;6506;845;1353;290;99;143;3;0;25;1;17;2;727;99;451;21;0;26;75;55;0;5;0;989;0;0;0;0;0;0;0;0;0;0;0;216
ПФО;Самарская область;7;174797;144188;23110;23679;2997;1227;1080;103;0;384;100;93;10;20389;5755;6164;2960;0;4800;292;406;12;483;193;671;0;1078;102;1644;709;935;232;226;6;0;0;2822
ПФО;Самарская область;8;30869;17692;1891;8392;218;59;76;6;0;60;8;9;0;8172;3900;2752;649;0;637;99;123;12;2;1;22;0;976;12;1546;611;935;111;106;5;0;0;2128
